index,rank,word,frequency,percentile,distance,probability,distance_probability
31458,1000,"window",2084,96.9176,0.088642,0.00007739,-0.05715834
31459,999,"willing",2089,96.9206,0.088995,0.00007757,-0.05715481
31460,998,"gentlemen",2096,96.9237,0.089490,0.00007783,-0.05714986
31461,997,"crime",2110,96.9268,0.090479,0.00007835,-0.05713997
31462,996,"card",2113,96.9299,0.090691,0.00007846,-0.05713785
31463,995,"captain",2117,96.9330,0.090974,0.00007861,-0.05713502
31464,994,"key",2125,96.9360,0.091539,0.00007891,-0.05712937
31465,993,"join",2126,96.9391,0.091610,0.00007895,-0.05712866
31466,992,"moved",2127,96.9422,0.091681,0.00007898,-0.05712796
31467,991,"erica",2139,96.9453,0.092529,0.00007943,-0.05711948
31468,990,"lord",2139,96.9484,0.092529,0.00007943,-0.05711948
31469,989,"record",2140,96.9514,0.092599,0.00007947,-0.05711877
31470,988,"shh",2142,96.9545,0.092741,0.00007954,-0.05711736
31471,987,"rafe",2149,96.9576,0.093235,0.00007980,-0.05711241
31472,986,"sleeping",2154,96.9607,0.093589,0.00007999,-0.05710888
31473,985,"park",2160,96.9638,0.094013,0.00008021,-0.05710464
31474,984,"dangerous",2162,96.9668,0.094154,0.00008028,-0.05710322
31475,983,"buffy",2162,96.9699,0.094154,0.00008028,-0.05710322
31476,982,"deep",2167,96.9730,0.094507,0.00008047,-0.05709969
31477,981,"cops",2180,96.9761,0.095426,0.00008095,-0.05709050
31478,980,"walking",2180,96.9792,0.095426,0.00008095,-0.05709050
31479,979,"blue",2180,96.9823,0.095426,0.00008095,-0.05709050
31480,978,"major",2181,96.9853,0.095497,0.00008099,-0.05708980
31481,977,"listening",2186,96.9884,0.095850,0.00008118,-0.05708626
31482,976,"doubt",2191,96.9915,0.096203,0.00008136,-0.05708273
31483,975,"single",2195,96.9946,0.096486,0.00008151,-0.05707990
31484,974,"ball",2200,96.9977,0.096839,0.00008170,-0.05707637
31485,973,"bought",2201,97.0007,0.096910,0.00008173,-0.05707566
31486,972,"mike",2205,97.0038,0.097193,0.00008188,-0.05707284
31487,971,"bag",2209,97.0069,0.097475,0.00008203,-0.05707001
31488,970,"store",2217,97.0100,0.098041,0.00008233,-0.05706435
31489,969,"adam",2219,97.0131,0.098182,0.00008240,-0.05706294
31490,968,"tv",2225,97.0161,0.098606,0.00008262,-0.05705870
31491,967,"rid",2226,97.0192,0.098677,0.00008266,-0.05705799
31492,966,"difference",2227,97.0223,0.098747,0.00008270,-0.05705729
31493,965,"barbara",2235,97.0254,0.099313,0.00008300,-0.05705163
31494,964,"report",2236,97.0285,0.099383,0.00008303,-0.05705093
31495,963,"security",2237,97.0315,0.099454,0.00008307,-0.05705022
31496,962,"lovely",2239,97.0346,0.099595,0.00008314,-0.05704881
31497,961,"stuck",2240,97.0377,0.099666,0.00008318,-0.05704810
31498,960,"quick",2249,97.0408,0.100302,0.00008352,-0.05704174
31499,959,"lately",2249,97.0439,0.100302,0.00008352,-0.05704174
31500,958,"lied",2251,97.0470,0.100443,0.00008359,-0.05704033
31501,957,"yesterday",2254,97.0500,0.100656,0.00008370,-0.05703821
31502,956,"mama",2257,97.0531,0.100868,0.00008381,-0.05703609
31503,955,"plane",2259,97.0562,0.101009,0.00008389,-0.05703467
31504,954,"conversation",2266,97.0593,0.101504,0.00008415,-0.05702973
31505,953,"saved",2266,97.0624,0.101504,0.00008415,-0.05702973
31506,952,"strange",2266,97.0654,0.101504,0.00008415,-0.05702973
31507,951,"ivy",2266,97.0685,0.101504,0.00008415,-0.05702973
31508,950,"blow",2268,97.0716,0.101645,0.00008422,-0.05702831
31509,949,"accept",2271,97.0747,0.101857,0.00008433,-0.05702619
31510,948,"station",2276,97.0778,0.102210,0.00008452,-0.05702266
31511,947,"worst",2276,97.0808,0.102210,0.00008452,-0.05702266
31512,946,"acting",2276,97.0839,0.102210,0.00008452,-0.05702266
31513,945,"possibly",2280,97.0870,0.102493,0.00008467,-0.05701983
31514,944,"mommy",2281,97.0901,0.102564,0.00008470,-0.05701913
31515,943,"Shawn",2281,97.0932,0.102564,0.00008470,-0.05701913
31516,942,"sake",2281,97.0962,0.102564,0.00008470,-0.05701913
31517,941,"Alexis",2287,97.0993,0.102988,0.00008493,-0.05701489
31518,940,"upstairs",2293,97.1024,0.103412,0.00008515,-0.05701065
31519,939,"judge",2294,97.1055,0.103482,0.00008519,-0.05700994
31520,938,"cover",2298,97.1086,0.103765,0.00008533,-0.05700711
31521,937,"Dawson",2303,97.1117,0.104118,0.00008552,-0.05700358
31522,936,"box",2304,97.1147,0.104189,0.00008556,-0.05700287
31523,935,"Jessica",2310,97.1178,0.104613,0.00008578,-0.05699863
31524,934,"private",2311,97.1209,0.104684,0.00008582,-0.05699793
31525,933,"earth",2312,97.1240,0.104754,0.00008585,-0.05699722
31526,932,"present",2313,97.1271,0.104825,0.00008589,-0.05699651
31527,931,"whether",2316,97.1301,0.105037,0.00008600,-0.05699439
31528,930,"girlfriend",2325,97.1332,0.105673,0.00008634,-0.05698803
31529,929,"floor",2325,97.1363,0.105673,0.00008634,-0.05698803
31530,928,"plans",2327,97.1394,0.105814,0.00008641,-0.05698662
31531,927,"certain",2333,97.1425,0.106238,0.00008663,-0.05698238
31532,926,"apart",2336,97.1455,0.106450,0.00008675,-0.05698026
31533,925,"lawyer",2338,97.1486,0.106592,0.00008682,-0.05697885
31534,924,"normal",2339,97.1517,0.106662,0.00008686,-0.05697814
31535,923,"aunt",2339,97.1548,0.106662,0.00008686,-0.05697814
31536,922,"bitch",2341,97.1579,0.106804,0.00008693,-0.05697673
31537,921,"helping",2342,97.1609,0.106874,0.00008697,-0.05697602
31538,920,"nora",2345,97.1640,0.107086,0.00008708,-0.05697390
31539,919,"using",2345,97.1671,0.107086,0.00008708,-0.05697390
31540,918,"ice",2345,97.1702,0.107086,0.00008708,-0.05697390
31541,917,"owe",2354,97.1733,0.107722,0.00008741,-0.05696754
31542,916,"self",2358,97.1764,0.108005,0.00008756,-0.05696471
31543,915,"dark",2361,97.1794,0.108217,0.00008767,-0.05696259
31544,914,"putting",2366,97.1825,0.108570,0.00008786,-0.05695906
31545,913,"keeping",2371,97.1856,0.108924,0.00008805,-0.05695553
31546,912,"gift",2371,97.1887,0.108924,0.00008805,-0.05695553
31547,911,"pass",2374,97.1918,0.109136,0.00008816,-0.05695341
31548,910,"beth",2375,97.1948,0.109206,0.00008819,-0.05695270
31549,909,"bar",2376,97.1979,0.109277,0.00008823,-0.05695199
31550,908,"surprised",2381,97.2010,0.109630,0.00008842,-0.05694846
31551,907,"near",2386,97.2041,0.109984,0.00008860,-0.05694493
31552,906,"calls",2389,97.2072,0.110196,0.00008871,-0.05694281
31553,905,"holding",2394,97.2102,0.110549,0.00008890,-0.05693927
31554,904,"attention",2397,97.2133,0.110761,0.00008901,-0.05693715
31555,903,"prison",2401,97.2164,0.111044,0.00008916,-0.05693433
31556,902,"spent",2406,97.2195,0.111397,0.00008935,-0.05693079
31557,901,"respect",2410,97.2226,0.111680,0.00008949,-0.05692796
31558,900,"victor",2412,97.2256,0.111821,0.00008957,-0.05692655
31559,899,"fix",2414,97.2287,0.111962,0.00008964,-0.05692514
31560,898,"mmm",2414,97.2318,0.111962,0.00008964,-0.05692514
31561,897,"neither",2417,97.2349,0.112174,0.00008975,-0.05692302
31562,896,"fell",2419,97.2380,0.112316,0.00008983,-0.05692160
31563,895,"finished",2423,97.2410,0.112598,0.00008998,-0.05691878
31564,894,"clothes",2434,97.2441,0.113376,0.00009038,-0.05691100
31565,893,"mention",2434,97.2472,0.113376,0.00009038,-0.05691100
31566,892,"sweetie",2439,97.2503,0.113729,0.00009057,-0.05690747
31567,891,"m",2440,97.2534,0.113800,0.00009061,-0.05690676
31568,890,"short",2440,97.2565,0.113800,0.00009061,-0.05690676
31569,889,"beat",2440,97.2595,0.113800,0.00009061,-0.05690676
31570,888,"staying",2443,97.2626,0.114012,0.00009072,-0.05690464
31571,887,"eve",2445,97.2657,0.114153,0.00009079,-0.05690323
31572,886,"road",2448,97.2688,0.114365,0.00009090,-0.05690111
31573,885,"concerned",2452,97.2719,0.114648,0.00009105,-0.05689828
31574,884,"quiet",2454,97.2749,0.114789,0.00009113,-0.05689687
31575,883,"Ryan",2461,97.2780,0.115284,0.00009139,-0.05689192
31576,882,"Lindsay",2461,97.2811,0.115284,0.00009139,-0.05689192
31577,881,"hotel",2463,97.2842,0.115425,0.00009146,-0.05689051
31578,880,"enjoy",2463,97.2873,0.115425,0.00009146,-0.05689051
31579,879,"James",2478,97.2903,0.116485,0.00009202,-0.05687991
31580,878,"Jesus",2487,97.2934,0.117121,0.00009235,-0.05687355
31581,877,"interesting",2497,97.2965,0.117828,0.00009272,-0.05686648
31582,876,"Richard",2499,97.2996,0.117969,0.00009280,-0.05686507
31583,875,"dress",2501,97.3027,0.118111,0.00009287,-0.05686366
31584,874,"Jerry",2503,97.3057,0.118252,0.00009295,-0.05686224
31585,873,"cute",2504,97.3088,0.118323,0.00009298,-0.05686154
31586,872,"evidence",2514,97.3119,0.119029,0.00009336,-0.05685447
31587,871,"mess",2516,97.3150,0.119171,0.00009343,-0.05685306
31588,870,"deserve",2516,97.3181,0.119171,0.00009343,-0.05685306
31589,869,"Kay",2517,97.3212,0.119241,0.00009347,-0.05685235
31590,868,"list",2518,97.3242,0.119312,0.00009350,-0.05685164
31591,867,"Chris",2529,97.3273,0.120089,0.00009391,-0.05684387
31592,866,"voice",2530,97.3304,0.120160,0.00009395,-0.05684316
31593,865,"herself",2530,97.3335,0.120160,0.00009395,-0.05684316
31594,864,"finish",2535,97.3366,0.120513,0.00009414,-0.05683963
31595,863,"ones",2539,97.3396,0.120796,0.00009428,-0.05683680
31596,862,"building",2546,97.3427,0.121291,0.00009454,-0.05683186
31597,861,"decision",2548,97.3458,0.121432,0.00009462,-0.05683044
31598,860,"wondering",2549,97.3489,0.121503,0.00009466,-0.05682974
31599,859,"simple",2549,97.3520,0.121503,0.00009466,-0.05682974
31600,858,"feet",2555,97.3550,0.121927,0.00009488,-0.05682550
31601,857,"ow",2557,97.3581,0.122068,0.00009495,-0.05682408
31602,856,"hurry",2559,97.3612,0.122209,0.00009503,-0.05682267
31603,855,"share",2563,97.3643,0.122492,0.00009518,-0.05681984
31604,854,"offer",2563,97.3674,0.122492,0.00009518,-0.05681984
31605,853,"history",2564,97.3704,0.122563,0.00009521,-0.05681914
31606,852,"Timmy",2565,97.3735,0.122633,0.00009525,-0.05681843
31607,851,"seven",2569,97.3766,0.122916,0.00009540,-0.05681560
31608,850,"bill",2572,97.3797,0.123128,0.00009551,-0.05681348
31609,849,"birthday",2580,97.3828,0.123693,0.00009581,-0.05680783
31610,848,"agree",2584,97.3859,0.123976,0.00009596,-0.05680500
31611,847,"proud",2586,97.3889,0.124117,0.00009603,-0.05680359
31612,846,"boyfriend",2589,97.3920,0.124329,0.00009614,-0.05680147
31613,845,"college",2589,97.3951,0.124329,0.00009614,-0.05680147
31614,844,"count",2589,97.3982,0.124329,0.00009614,-0.05680147
31615,843,"state",2592,97.4013,0.124541,0.00009625,-0.05679935
31616,842,"Emily",2595,97.4043,0.124753,0.00009636,-0.05679723
31617,841,"tape",2605,97.4074,0.125460,0.00009673,-0.05679016
31618,840,"tough",2606,97.4105,0.125531,0.00009677,-0.05678945
31619,839,"paper",2607,97.4136,0.125601,0.00009681,-0.05678875
31620,838,"luke",2614,97.4167,0.126096,0.00009707,-0.05678380
31621,837,"music",2631,97.4197,0.127297,0.00009770,-0.05677179
31622,836,"thousand",2633,97.4228,0.127439,0.00009777,-0.05677037
31623,835,"ridge",2633,97.4259,0.127439,0.00009777,-0.05677037
31624,834,"phoebe",2638,97.4290,0.127792,0.00009796,-0.05676684
31625,833,"hoping",2639,97.4321,0.127863,0.00009800,-0.05676613
31626,832,"gotten",2640,97.4351,0.127934,0.00009803,-0.05676543
31627,831,"eight",2655,97.4382,0.128994,0.00009859,-0.05675483
31628,830,"Cristian",2659,97.4413,0.129276,0.00009874,-0.05675200
31629,829,"lunch",2660,97.4444,0.129347,0.00009878,-0.05675129
31630,828,"kinda",2662,97.4475,0.129488,0.00009885,-0.05674988
31631,827,"ladies",2670,97.4506,0.130054,0.00009915,-0.05674423
31632,826,"Miguel",2678,97.4536,0.130619,0.00009945,-0.05673857
31633,825,"wearing",2678,97.4567,0.130619,0.00009945,-0.05673857
31634,824,"jail",2684,97.4598,0.131043,0.00009967,-0.05673433
31635,823,"standing",2690,97.4629,0.131467,0.00009989,-0.05673009
31636,822,"war",2690,97.4660,0.131467,0.00009989,-0.05673009
31637,821,"forgive",2690,97.4690,0.131467,0.00009989,-0.05673009
31638,820,"ran",2692,97.4721,0.131608,0.00009997,-0.05672868
31639,819,"nick",2699,97.4752,0.132103,0.00010023,-0.05672373
31640,818,"angel",2701,97.4783,0.132244,0.00010030,-0.05672232
31641,817,"early",2719,97.4814,0.133516,0.00010097,-0.05670960
31642,816,"stopped",2719,97.4844,0.133516,0.00010097,-0.05670960
31643,815,"write",2741,97.4875,0.135071,0.00010179,-0.05669405
31644,814,"buddy",2743,97.4906,0.135212,0.00010186,-0.05669264
31645,813,"instead",2744,97.4937,0.135283,0.00010190,-0.05669193
31646,812,"angry",2747,97.4968,0.135495,0.00010201,-0.05668981
31647,811,"bo",2751,97.4998,0.135778,0.00010216,-0.05668699
31648,810,"ray",2752,97.5029,0.135848,0.00010219,-0.05668628
31649,809,"follow",2752,97.5060,0.135848,0.00010219,-0.05668628
31650,808,"stick",2753,97.5091,0.135919,0.00010223,-0.05668557
31651,807,"shoot",2759,97.5122,0.136343,0.00010245,-0.05668133
31652,806,"wear",2765,97.5153,0.136767,0.00010268,-0.05667709
31653,805,"figured",2766,97.5183,0.136838,0.00010271,-0.05667639
31654,804,"ride",2768,97.5214,0.136979,0.00010279,-0.05667497
31655,803,"team",2773,97.5245,0.137332,0.00010297,-0.05667144
31656,802,"dude",2775,97.5276,0.137474,0.00010305,-0.05667003
31657,801,"shall",2779,97.5307,0.137756,0.00010320,-0.05666720
31658,800,"careful",2785,97.5337,0.138180,0.00010342,-0.05666296
31659,799,"ring",2786,97.5368,0.138251,0.00010346,-0.05666225
31660,798,"billy",2797,97.5399,0.139028,0.00010386,-0.05665448
31661,797,"middle",2802,97.5430,0.139382,0.00010405,-0.05665094
31662,796,"pregnant",2805,97.5461,0.139594,0.00010416,-0.05664882
31663,795,"mouth",2807,97.5491,0.139735,0.00010424,-0.05664741
31664,794,"craig",2810,97.5522,0.139947,0.00010435,-0.05664529
31665,793,"become",2816,97.5553,0.140371,0.00010457,-0.05664105
31666,792,"nbsp",2824,97.5584,0.140936,0.00010487,-0.05663540
31667,791,"table",2835,97.5615,0.141714,0.00010528,-0.05662762
31668,790,"interested",2838,97.5645,0.141926,0.00010539,-0.05662550
31669,789,"small",2843,97.5676,0.142279,0.00010557,-0.05662197
31670,788,"missing",2845,97.5707,0.142421,0.00010565,-0.05662056
31671,787,"forgot",2845,97.5738,0.142421,0.00010565,-0.05662056
31672,786,"message",2846,97.5769,0.142491,0.00010568,-0.05661985
31673,785,"smart",2847,97.5799,0.142562,0.00010572,-0.05661914
31674,784,"Danny",2848,97.5830,0.142633,0.00010576,-0.05661844
31675,783,"prove",2852,97.5861,0.142915,0.00010591,-0.05661561
31676,782,"wake",2857,97.5892,0.143269,0.00010609,-0.05661208
31677,781,"accident",2860,97.5923,0.143481,0.00010620,-0.05660996
31678,780,"charity",2865,97.5954,0.143834,0.00010639,-0.05660642
31679,779,"york",2873,97.5984,0.144399,0.00010669,-0.05660077
31680,778,"million",2873,97.6015,0.144399,0.00010669,-0.05660077
31681,777,"relax",2877,97.6046,0.144682,0.00010684,-0.05659794
31682,776,"Rose",2890,97.6077,0.145601,0.00010732,-0.05658876
31683,775,"works",2903,97.6108,0.146519,0.00010780,-0.05657957
31684,774,"Rick",2909,97.6138,0.146943,0.00010802,-0.05657533
31685,773,"Alison",2910,97.6169,0.147014,0.00010806,-0.05657462
31686,772,"learn",2912,97.6200,0.147155,0.00010814,-0.05657321
31687,771,"tony",2913,97.6231,0.147226,0.00010817,-0.05657250
31688,770,"clean",2914,97.6262,0.147297,0.00010821,-0.05657180
31689,769,"terrible",2914,97.6292,0.147297,0.00010821,-0.05657180
31690,768,"court",2919,97.6323,0.147650,0.00010840,-0.05656826
31691,767,"favor",2920,97.6354,0.147721,0.00010843,-0.05656756
31692,766,"sitting",2920,97.6385,0.147721,0.00010843,-0.05656756
31693,765,"street",2920,97.6416,0.147721,0.00010843,-0.05656756
31694,764,"apartment",2920,97.6446,0.147721,0.00010843,-0.05656756
31695,763,"blame",2923,97.6477,0.147933,0.00010854,-0.05656544
31696,762,"b",2928,97.6508,0.148286,0.00010873,-0.05656190
31697,761,"caught",2933,97.6539,0.148639,0.00010892,-0.05655837
31698,760,"fair",2941,97.6570,0.149205,0.00010921,-0.05655272
31699,759,"Todd",2943,97.6601,0.149346,0.00010929,-0.05655130
31700,758,"imagine",2946,97.6631,0.149558,0.00010940,-0.05654918
31701,757,"calm",2948,97.6662,0.149699,0.00010947,-0.05654777
31702,756,"suppose",2952,97.6693,0.149982,0.00010962,-0.05654494
31703,755,"club",2963,97.6724,0.150759,0.00011003,-0.05653717
31704,754,"e",2964,97.6755,0.150830,0.00011007,-0.05653646
31705,753,"Brooke",2969,97.6785,0.151183,0.00011025,-0.05653293
31706,752,"trip",2975,97.6816,0.151607,0.00011047,-0.05652869
31707,751,"red",2976,97.6847,0.151678,0.00011051,-0.05652798
31708,750,"entire",2976,97.6878,0.151678,0.00011051,-0.05652798
31709,749,"Ross",2981,97.6909,0.152031,0.00011070,-0.05652445
31710,748,"starting",2984,97.6939,0.152243,0.00011081,-0.05652233
31711,747,"human",2986,97.6970,0.152385,0.00011088,-0.05652091
31712,746,"evening",2998,97.7001,0.153233,0.00011133,-0.05651243
31713,745,"George",3013,97.7032,0.154293,0.00011189,-0.05650183
31714,744,"Jason",3026,97.7063,0.155212,0.00011237,-0.05649265
31715,743,"tired",3029,97.7093,0.155424,0.00011248,-0.05649053
31716,742,"dollars",3042,97.7124,0.156342,0.00011296,-0.05648134
31717,741,"missed",3043,97.7155,0.156413,0.00011300,-0.05648063
31718,740,"longer",3043,97.7186,0.156413,0.00011300,-0.05648063
31719,739,"broke",3044,97.7217,0.156484,0.00011304,-0.05647993
31720,738,"honest",3063,97.7248,0.157826,0.00011374,-0.05646650
31721,737,"information",3063,97.7278,0.157826,0.00011374,-0.05646650
31722,736,"eye",3063,97.7309,0.157826,0.00011374,-0.05646650
31723,735,"feels",3067,97.7340,0.158109,0.00011389,-0.05646367
31724,734,"definitely",3068,97.7371,0.158180,0.00011393,-0.05646297
31725,733,"evil",3078,97.7402,0.158886,0.00011430,-0.05645590
31726,732,"strong",3088,97.7432,0.159593,0.00011467,-0.05644883
31727,731,"murder",3089,97.7463,0.159664,0.00011471,-0.05644813
31728,730,"problems",3090,97.7494,0.159734,0.00011475,-0.05644742
31729,729,"till",3091,97.7525,0.159805,0.00011478,-0.05644671
31730,728,"admit",3091,97.7556,0.159805,0.00011478,-0.05644671
31731,727,"moving",3102,97.7586,0.160582,0.00011519,-0.05643894
31732,726,"personal",3103,97.7617,0.160653,0.00011523,-0.05643823
31733,725,"honor",3106,97.7648,0.160865,0.00011534,-0.05643611
31734,724,"win",3126,97.7679,0.162278,0.00011608,-0.05642198
31735,723,"air",3126,97.7710,0.162278,0.00011608,-0.05642198
31736,722,"ms",3131,97.7740,0.162632,0.00011627,-0.05641845
31737,721,"dog",3141,97.7771,0.163338,0.00011664,-0.05641138
31738,720,"darling",3146,97.7802,0.163692,0.00011682,-0.05640785
31739,719,"watching",3152,97.7833,0.164116,0.00011705,-0.05640361
31740,718,"kept",3152,97.7864,0.164116,0.00011705,-0.05640361
31741,717,"fall",3157,97.7895,0.164469,0.00011723,-0.05640007
31742,716,"step",3161,97.7925,0.164752,0.00011738,-0.05639725
31743,715,"perhaps",3165,97.7956,0.165034,0.00011753,-0.05639442
31744,714,"less",3173,97.7987,0.165600,0.00011783,-0.05638877
31745,713,"country",3187,97.8018,0.166589,0.00011835,-0.05637887
31746,712,"catch",3194,97.8049,0.167084,0.00011861,-0.05637392
31747,711,"movie",3209,97.8079,0.168144,0.00011916,-0.05636332
31748,710,"happening",3210,97.8110,0.168214,0.00011920,-0.05636262
31749,709,"joey",3216,97.8141,0.168639,0.00011942,-0.05635838
31750,708,"black",3217,97.8172,0.168709,0.00011946,-0.05635767
31751,707,"decided",3224,97.8203,0.169204,0.00011972,-0.05635272
31752,706,"law",3225,97.8233,0.169275,0.00011976,-0.05635202
31753,705,"busy",3229,97.8264,0.169557,0.00011991,-0.05634919
31754,704,"piece",3239,97.8295,0.170264,0.00012028,-0.05634212
31755,703,"swear",3239,97.8326,0.170264,0.00012028,-0.05634212
31756,702,"Julian",3240,97.8357,0.170335,0.00012032,-0.05634142
31757,701,"involved",3240,97.8387,0.170335,0.00012032,-0.05634142
31758,700,"rather",3241,97.8418,0.170405,0.00012035,-0.05634071
31759,699,"ben",3262,97.8449,0.171889,0.00012113,-0.05632587
31760,698,"expect",3277,97.8480,0.172949,0.00012169,-0.05631527
31761,697,"top",3283,97.8511,0.173373,0.00012191,-0.05631103
31762,696,"given",3283,97.8541,0.173373,0.00012191,-0.05631103
31763,695,"amazing",3294,97.8572,0.174151,0.00012232,-0.05630326
31764,694,"Sheridan",3299,97.8603,0.174504,0.00012251,-0.05629972
31765,693,"worth",3303,97.8634,0.174787,0.00012265,-0.05629690
31766,692,"act",3307,97.8665,0.175069,0.00012280,-0.05629407
31767,691,"himself",3331,97.8696,0.176765,0.00012369,-0.05627711
31768,690,"pull",3340,97.8726,0.177401,0.00012403,-0.05627075
31769,689,"weeks",3350,97.8757,0.178108,0.00012440,-0.05626368
31770,688,"besides",3355,97.8788,0.178461,0.00012459,-0.05626015
31771,687,"situation",3359,97.8819,0.178744,0.00012473,-0.05625732
31772,686,"especially",3376,97.8850,0.179945,0.00012537,-0.05624531
31773,685,"appreciate",3379,97.8880,0.180157,0.00012548,-0.05624319
31774,684,"takes",3386,97.8911,0.180652,0.00012574,-0.05623824
31775,683,"dance",3394,97.8942,0.181217,0.00012603,-0.05623259
31776,682,"gun",3396,97.8973,0.181359,0.00012611,-0.05623117
31777,681,"except",3406,97.9004,0.182065,0.00012648,-0.05622411
31778,680,"mad",3407,97.9034,0.182136,0.00012652,-0.05622340
31779,679,"poor",3431,97.9065,0.183832,0.00012741,-0.05620644
31780,678,"looked",3431,97.9096,0.183832,0.00012741,-0.05620644
31781,677,"forever",3432,97.9127,0.183903,0.00012745,-0.05620573
31782,676,"sweetheart",3434,97.9158,0.184044,0.00012752,-0.05620432
31783,675,"surprise",3439,97.9188,0.184398,0.00012770,-0.05620079
31784,674,"its",3439,97.9219,0.184398,0.00012770,-0.05620079
31785,673,"lucy",3450,97.9250,0.185175,0.00012811,-0.05619301
31786,672,"class",3458,97.9281,0.185740,0.00012841,-0.05618736
31787,671,"twenty",3463,97.9312,0.186094,0.00012860,-0.05618383
31788,670,"protect",3465,97.9343,0.186235,0.00012867,-0.05618241
31789,669,"dream",3471,97.9373,0.186659,0.00012889,-0.05617817
31790,668,"city",3515,97.9404,0.189768,0.00013053,-0.05614708
31791,667,"sent",3524,97.9435,0.190404,0.00013086,-0.05614072
31792,666,"frank",3525,97.9466,0.190475,0.00013090,-0.05614001
31793,665,"cannot",3537,97.9497,0.191323,0.00013134,-0.05613153
31794,664,"drop",3546,97.9527,0.191959,0.00013168,-0.05612517
31795,663,"test",3547,97.9558,0.192030,0.00013172,-0.05612447
31796,662,"light",3554,97.9589,0.192524,0.00013198,-0.05611952
31797,661,"marry",3564,97.9620,0.193231,0.00013235,-0.05611245
31798,660,"worked",3577,97.9651,0.194150,0.00013283,-0.05610326
31799,659,"feelings",3603,97.9681,0.195987,0.00013380,-0.05608489
31800,658,"drive",3607,97.9712,0.196270,0.00013394,-0.05608206
31801,657,"none",3615,97.9743,0.196835,0.00013424,-0.05607641
31802,656,"food",3632,97.9774,0.198037,0.00013487,-0.05606440
31803,655,"r",3636,97.9805,0.198319,0.00013502,-0.05606157
31804,654,"words",3647,97.9835,0.199097,0.00013543,-0.05605380
31805,653,"Natalie",3660,97.9866,0.200015,0.00013591,-0.05604461
31806,652,"fast",3661,97.9897,0.200086,0.00013595,-0.05604390
31807,651,"white",3665,97.9928,0.200369,0.00013610,-0.05604108
31808,650,"cold",3690,97.9959,0.202135,0.00013703,-0.05602341
31809,649,"grace",3693,97.9990,0.202347,0.00013714,-0.05602129
31810,648,"straight",3695,98.0020,0.202489,0.00013721,-0.05601988
31811,647,"throw",3697,98.0051,0.202630,0.00013729,-0.05601846
31812,646,"somewhere",3707,98.0082,0.203337,0.00013766,-0.05601140
31813,645,"calling",3714,98.0113,0.203831,0.00013792,-0.05600645
31814,644,"pain",3720,98.0144,0.204255,0.00013814,-0.05600221
31815,643,"wonder",3735,98.0174,0.205315,0.00013870,-0.05599161
31816,642,"questions",3741,98.0205,0.205739,0.00013892,-0.05598737
31817,641,"obviously",3741,98.0236,0.205739,0.00013892,-0.05598737
31818,640,"crane",3744,98.0267,0.205951,0.00013903,-0.05598525
31819,639,"kiss",3750,98.0298,0.206375,0.00013925,-0.05598101
31820,638,"touch",3755,98.0328,0.206729,0.00013944,-0.05597747
31821,637,"known",3757,98.0359,0.206870,0.00013951,-0.05597606
31822,636,"turned",3770,98.0390,0.207789,0.00014000,-0.05596687
31823,635,"max",3773,98.0421,0.208001,0.00014011,-0.05596475
31824,634,"Luis",3773,98.0452,0.208001,0.00014011,-0.05596475
31825,633,"luck",3792,98.0482,0.209344,0.00014081,-0.05595133
31826,632,"weird",3797,98.0513,0.209697,0.00014100,-0.05594779
31827,631,"future",3798,98.0544,0.209768,0.00014104,-0.05594709
31828,630,"secret",3810,98.0575,0.210616,0.00014148,-0.05593861
31829,629,"anywhere",3821,98.0606,0.211393,0.00014189,-0.05593083
31830,628,"choice",3828,98.0637,0.211888,0.00014215,-0.05592589
31831,627,"lying",3837,98.0667,0.212524,0.00014248,-0.05591953
31832,626,"hair",3839,98.0698,0.212665,0.00014256,-0.05591811
31833,625,"fucking",3843,98.0729,0.212948,0.00014271,-0.05591529
31834,624,"loves",3876,98.0760,0.215280,0.00014393,-0.05589197
31835,623,"Michael",3878,98.0791,0.215421,0.00014401,-0.05589055
31836,622,"relationship",3880,98.0821,0.215562,0.00014408,-0.05588914
31837,621,"boys",3888,98.0852,0.216128,0.00014438,-0.05588349
31838,620,"sign",3890,98.0883,0.216269,0.00014445,-0.05588207
31839,619,"certainly",3895,98.0914,0.216622,0.00014464,-0.05587854
31840,618,"playing",3899,98.0945,0.216905,0.00014479,-0.05587571
31841,617,"explain",3913,98.0975,0.217894,0.00014531,-0.05586582
31842,616,"completely",3919,98.1006,0.218318,0.00014553,-0.05586158
31843,615,"changed",3929,98.1037,0.219025,0.00014590,-0.05585451
31844,614,"hundred",3942,98.1068,0.219944,0.00014638,-0.05584533
31845,613,"ass",3947,98.1099,0.220297,0.00014657,-0.05584179
31846,612,"al",3958,98.1129,0.221074,0.00014698,-0.05583402
31847,611,"jake",3962,98.1160,0.221357,0.00014713,-0.05583119
31848,610,"talked",3975,98.1191,0.222276,0.00014761,-0.05582200
31849,609,"picture",3984,98.1222,0.222912,0.00014794,-0.05581564
31850,608,"scared",3991,98.1253,0.223407,0.00014820,-0.05581070
31851,607,"died",3996,98.1284,0.223760,0.00014839,-0.05580716
31852,606,"taken",3997,98.1314,0.223831,0.00014843,-0.05580646
31853,605,"o",4030,98.1345,0.226163,0.00014965,-0.05578314
31854,604,"needed",4043,98.1376,0.227081,0.00015013,-0.05577395
